Intervall;StromKW;;
2016-10-06;46 897,0;;
2016-10-07;45 597,0;;
2016-10-08;34 997,0;;
2016-10-09;27 395,2;;
2016-10-10;44 998,0;;
2016-10-11;46 198,0;;
2016-10-12;46 196,8;;
2016-10-13;44 096,7;;
2016-10-14;42 897,0;;
2016-10-15;35 997,0;;
2016-10-16;27 802,6;;
2016-10-17;46 991,1;;
2016-10-18;47 497,0;;
2016-10-19;45 297,0;;
2016-10-20;46 097,0;;
2016-10-21;44 197,0;;
2016-10-22;35 696,7;;
2016-10-23;29 897,0;;
2016-10-24;46 697,0;;
2016-10-25;48 297,3;;
2016-10-26;28 212,5;;
2016-10-27;45 281,2;;
2016-10-28;43 797,0;;
2016-10-29;33 997,0;;
2016-10-30;25 916,6;;
2016-10-31;43 377,1;;
2016-11-01;31 818,9;;
2016-11-02;47 198,0;;
2016-11-03;47 950,2;;
2016-11-04;49 620,6;;
2016-11-05;38 396,9;;
2016-11-06;26 897,0;;
2016-11-07;49 097,0;;
2016-11-08;51 197,0;;
2016-11-09;49 997,0;;
2016-11-10;48 727,9;;
2016-11-11;48 197,9;;
2016-11-12;40 864,9;;
2016-11-13;32 397,0;;
2016-11-14;52 697,0;;
2016-11-15;54 096,7;;
2016-11-16;53 197,0;;
2016-11-17;50 397,2;;
2016-11-18;49 796,9;;
2016-11-19;36 996,9;;
2016-11-20;27 997,0;;
2016-11-21;46 397,0;;
2016-11-22;46 696,7;;
2016-11-23;47 841,3;;
2016-11-24;48 852,7;;
2016-11-25;46 343,3;;
2016-11-26;34 897,9;;
2016-11-27;29 349,6;;
2016-11-28;50 496,8;;
2016-11-29;53 697,0;;
2016-11-30;51 945,6;;
2016-12-01;50 200,9;;
2016-12-02;49 044,4;;
2016-12-03;40 696,8;;
2016-12-04;33 497,0;;
2016-12-05;56 297,0;;
2016-12-06;54 797,2;;
2016-12-07;52 096,8;;
2016-12-08;45 437,4;;
2016-12-09;47 117,0;;
2016-12-10;32 297,9;;
2016-12-11;26 098,0;;
2016-12-12;48 970,7;;
2016-12-13;53 760,6;;
2016-12-14;55 896,8;;
2016-12-15;52 197,0;;
2016-12-16;53 529,2;;
2016-12-17;42 396,3;;
2016-12-18;31 365,5;;
2016-12-19;55 497,0;;
2016-12-20;56 997,0;;
2016-12-21;56 096,9;;
2016-12-22;54 596,8;;
2016-12-23;50 097,0;;
2016-12-24;33 697,0;;
2016-12-25;24 073,9;;
2016-12-26;28 398,0;;
2016-12-27;40 597,8;;
2016-12-28;41 738,0;;
2016-12-29;45 676,9;;
2016-12-30;47 896,7;;
2016-12-31;37 213,9;;
2017-01-01;30 180,1;;
2017-01-02;48 897,0;;
2017-01-03;48 397,0;;
2017-01-04;47 897,0;;
2017-01-05;51 097,0;;
2017-01-06;39 497,0;;
2017-01-07;41 996,7;;
2017-01-08;34 697,0;;
2017-01-09;57 404,8;;
2017-01-10;57 596,0;;
2017-01-11;57 689,9;;
2017-01-12;52 697,0;;
2017-01-13;50 797,0;;
2017-01-14;42 596,7;;
2017-01-15;32 597,0;;
2017-01-16;55 997,3;;
2017-01-17;57 196,7;;
2017-01-18;53 566,3;;
2017-01-19;38 731,1;;
2017-01-20;48 906,5;;
2017-01-21;44 592,1;;
2017-01-22;35 396,0;;
2017-01-23;56 402,5;;
2017-01-24;56 797,0;;
2017-01-25;56 696,7;;
2017-01-26;55 897,0;;
2017-01-27;54 597,0;;
2017-01-28;44 496,7;;
2017-01-29;35 584,2;;
2017-01-30;55 996,4;;
2017-01-31;54 110,7;;
2017-02-01;53 396,7;;
2017-02-02;53 580,2;;
2017-02-03;50 813,8;;
2017-02-04;39 497,0;;
2017-02-05;26 496,7;;
2017-02-06;47 776,1;;
2017-02-07;51 917,9;;
2017-02-08;51 096,7;;
2017-02-09;51 120,9;;
2017-02-10;49 498,0;;
2017-02-11;38 198,0;;
2017-02-12;29 797,8;;
2017-02-13;49 298,2;;
2017-02-14;48 369,0;;
2017-02-15;46 426,8;;
2017-02-16;48 498,0;;
2017-02-17;47 565,9;;
2017-02-18;34 530,0;;
2017-02-19;26 663,7;;
2017-02-20;44 832,2;;
2017-02-21;42 561,8;;
2017-02-22;41 997,0;;
2017-02-23;43 497,0;;
2017-02-24;44 097,0;;
2017-02-25;34 496,8;;
2017-02-26;28 838,2;;
2017-02-27;43 598,0;;
2017-02-28;43 754,7;;
2017-03-01;43 196,8;;
2017-03-02;42 096,9;;
2017-03-03;40 843,4;;
2017-03-04;31 050,6;;
2017-03-05;27 245,3;;
2017-03-06;41 597,9;;
2017-03-07;40 398,0;;
2017-03-08;41 046,4;;
2017-03-09;43 949,6;;
2017-03-10;44 644,3;;
2017-03-11;32 051,6;;
2017-03-12;22 214,5;;
2017-03-13;42 798,0;;
2017-03-14;44 297,8;;
2017-03-15;43 439,3;;
2017-03-16;44 697,0;;
2017-03-17;44 596,9;;
2017-03-18;32 758,6;;
2017-03-19;24 435,2;;
2017-03-20;44 560,8;;
2017-03-21;44 997,8;;
2017-03-22;45 732,1;;
2017-03-23;42 963,9;;
2017-03-24;41 698,0;;
2017-03-25;30 298,0;;
2017-03-26;21 798,0;;
2017-03-27;44 198,0;;
2017-03-28;47 198,0;;
2017-03-29;48 825,0;;
2017-03-30;47 770,8;;
2017-03-31;46 523,0;;
2017-04-01;36 097,0;;
2017-04-02;27 196,9;;
2017-04-03;46 774,9;;
2017-04-04;44 498,0;;
2017-04-05;44 717,9;;
2017-04-06;43 877,9;;
2017-04-07;42 215,8;;
2017-04-08;31 380,2;;
2017-04-09;25 098,0;;
2017-04-10;41 512,8;;
2017-04-11;39 583,2;;
2017-04-12;38 410,8;;
2017-04-13;37 185,0;;
2017-04-14;30 798,0;;
2017-04-15;25 498,0;;
2017-04-16;22 198,0;;
2017-04-17;27 197,8;;
2017-04-18;39 898,0;;
2017-04-19;46 703,6;;
2017-04-20;39 796,7;;
2017-04-21;37 793,6;;
2017-04-22;29 598,0;;
2017-04-23;21 799,8;;
2017-04-24;40 096,2;;
2017-04-25;44 797,4;;
2017-04-26;42 698,6;;
2017-04-27;42 497,8;;
2017-04-28;38 794,3;;
2017-04-29;30 701,7;;
2017-04-30;25 097,8;;
2017-05-01;29 091,2;;
2017-05-02;44 404,8;;
2017-05-03;44 289,2;;
2017-05-04;44 206,8;;
2017-05-05;43 387,2;;
2017-05-06;36 296,7;;
2017-05-07;27 497,3;;
2017-05-08;46 396,7;;
2017-05-09;44 697,0;;
2017-05-10;43 397,0;;
2017-05-11;47 797,0;;
2017-05-12;48 878,7;;
2017-05-13;3 172,0;;
2017-05-14;0,0;;
2017-05-15;0,0;;
2017-05-16;0,0;;
2017-05-17;0,0;;
2017-05-18;0,0;;
2017-05-19;0,0;;
2017-05-20;0,0;;
2017-05-21;0,0;;
2017-05-22;0,0;;
2017-05-23;0,0;;
2017-05-24;0,0;;
2017-05-25;0,0;;
2017-05-26;0,0;;
2017-05-27;0,0;;
2017-05-28;0,0;;
2017-05-29;0,0;;
2017-05-30;0,0;;
2017-05-31;1 328 060,5;;
2017-06-01;1 070 093,0;;
2017-06-02;0,0;;
2017-06-03;0,0;;
2017-06-04;0,0;;
2017-06-05;0,0;;
2017-06-06;0,0;;
2017-06-07;0,0;;
2017-06-08;0,0;;
2017-06-09;0,0;;
2017-06-10;0,0;;
2017-06-11;0,0;;
2017-06-12;0,0;;
2017-06-13;0,0;;
2017-06-14;0,0;;
2017-06-15;0,0;;
2017-06-16;0,0;;
2017-06-17;0,0;;
2017-06-18;0,0;;
2017-06-19;0,0;;
2017-06-20;0,0;;
2017-06-21;0,0;;
2017-06-22;0,0;;
2017-06-23;0,0;;
2017-06-24;0,0;;
2017-06-25;0,0;;
2017-06-26;0,0;;
2017-06-27;0,0;;
2017-06-28;0,0;;
2017-06-29;0,0;;
2017-06-30;0,0;;
2017-07-01;0,0;;
2017-07-02;0,0;;
2017-07-03;0,0;;
2017-07-04;0,7;;
2017-07-05;52 347,4;;
2017-07-06;53 446,6;;
2017-07-07;51 745,2;;
2017-07-08;41 448,8;;
2017-07-09;30 397,0;;
2017-07-10;54 597,0;;
2017-07-11;49 996,9;;
2017-07-12;52 196,8;;
2017-07-13;46 097,0;;
2017-07-14;44 197,0;;
2017-07-15;31 097,0;;
2017-07-16;26 957,6;;
2017-07-17;48 636,1;;
2017-07-18;50 534,2;;
2017-07-19;50 259,8;;
2017-07-20;51 561,7;;
2017-07-21;50 732,0;;
2017-07-22;41 297,0;;
2017-07-23;30 697,0;;
2017-07-24;49 197,0;;
2017-07-25;43 766,8;;
2017-07-26;42 297,8;;
2017-07-27;42 798,0;;
2017-07-28;46 098,1;;
2017-07-29;35 223,9;;
2017-07-30;31 197,1;;
2017-07-31;53 097,0;;
2017-08-01;52 997,0;;
2017-08-02;53 497,0;;
2017-08-03;52 596,7;;
2017-08-04;55 416,9;;
2017-08-05;39 877,1;;
2017-08-06;29 297,0;;
2017-08-07;44 896,9;;
2017-08-08;46 496,7;;
2017-08-09;52 497,0;;
2017-08-10;53 397,0;;
2017-08-11;42 897,0;;
2017-08-12;31 785,2;;
2017-08-13;25 597,8;;
2017-08-14;45 098,0;;
2017-08-15;32 098,0;;
2017-08-16;50 013,3;;
2017-08-17;49 882,7;;
2017-08-18;50 703,7;;
2017-08-19;33 192,3;;
2017-08-20;25 098,0;;
2017-08-21;41 997,8;;
2017-08-22;42 799,6;;
2017-08-23;43 397,0;;
2017-08-24;47 696,7;;
2017-08-25;50 397,0;;
2017-08-26;38 597,0;;
2017-08-27;29 958,7;;
2017-08-28;48 797,0;;
2017-08-29;48 197,0;;
2017-08-30;50 296,7;;
2017-08-31;50 897,0;;
2017-09-01;46 551,8;;
2017-09-02;32 598,0;;
2017-09-03;26 140,9;;
2017-09-04;45 454,9;;
2017-09-05;46 339,3;;
2017-09-06;45 896,9;;
2017-09-07;44 197,0;;
2017-09-08;46 297,0;;
2017-09-09;33 659,8;;
2017-09-10;26 133,9;;
2017-09-11;43 697,0;;
2017-09-12;43 196,9;;
2017-09-13;45 363,9;;
2017-09-14;45 130,0;;
2017-09-15;42 297,0;;
2017-09-16;31 596,9;;
2017-09-17;25 468,1;;
2017-09-18;43 598,0;;
2017-09-19;43 324,6;;
2017-09-20;42 997,0;;
2017-09-21;42 997,0;;
2017-09-22;41 996,9;;
2017-09-23;31 274,1;;
2017-09-24;27 519,7;;
2017-09-25;43 997,0;;
2017-09-26;45 896,9;;
2017-09-27;45 496,7;;
2017-09-28;45 597,0;;
2017-09-29;44 297,1;;
2017-09-30;33 597,2;;
2017-10-01;27 882,2;;
2017-10-02;43 711,6;;
2017-10-03;44 484,4;;
2017-10-04;44 609,5;;
2017-10-05;46 696,7;;
2017-10-06;42 997,0;;
2017-10-07;33 988,4;;
2017-10-08;26 305,7;;
2017-10-09;43 897,0;;
2017-10-10;45 996,7;;
2017-10-11;48 697,0;;
2017-10-12;47 597,0;;
2017-10-13;46 994,5;;
2017-10-14;35 598,0;;
2017-10-15;26 898,0;;
2017-10-16;47 897,2;;
2017-10-17;47 496,7;;
2017-10-18;47 797,0;;
2017-10-19;46 097,0;;
2017-10-20;44 301,9;;
2017-10-21;35 592,1;;
2017-10-22;27 997,0;;
2017-10-23;44 896,7;;
2017-10-24;45 497,0;;
2017-10-25;45 097,0;;
2017-10-26;29 797,0;;
2017-10-27;43 696,7;;
2017-10-28;31 897,0;;
2017-10-29;25 696,7;;
2017-10-30;43 297,0;;
2017-10-31;43 697,3;;
2017-11-01;27 796,4;;
2017-11-02;42 096,9;;
2017-11-03;43 297,3;;
2017-11-04;34 017,3;;
2017-11-05;24 455,3;;
2017-11-06;46 598,0;;
2017-11-07;44 211,6;;
2017-11-08;47 684,2;;
2017-11-09;45 298,0;;
2017-11-10;44 898,0;;
2017-11-11;33 598,0;;
2017-11-12;25 698,0;;
2017-11-13;48 905,1;;
2017-11-14;48 197,0;;
2017-11-15;47 891,7;;
2017-11-16;48 397,8;;
2017-11-17;47 898,2;;
2017-11-18;34 998,0;;
2017-11-19;29 297,8;;
2017-11-20;48 598,2;;
2017-11-21;47 697,0;;
2017-11-22;45 796,7;;
2017-11-23;49 797,0;;
2017-11-24;47 797,0;;
2017-11-25;34 901,9;;
2017-11-26;28 697,8;;
2017-11-27;48 291,0;;
2017-11-28;48 997,3;;
2017-11-29;49 296,7;;
2017-11-30;51 797,0;;
2017-12-01;49 897,0;;
2017-12-02;39 609,0;;
2017-12-03;29 484,7;;
2017-12-04;52 711,1;;
2017-12-05;49 198,0;;
2017-12-06;48 081,6;;
2017-12-07;47 997,0;;
2017-12-08;35 315,2;;
2017-12-09;37 178,8;;
2017-12-10;27 996,9;;
2017-12-11;46 718,3;;
2017-12-12;48 075,8;;
2017-12-13;47 496,7;;
2017-12-14;47 197,0;;
2017-12-15;45 597,0;;
2017-12-16;35 796,7;;
2017-12-17;27 124,4;;
2017-12-18;50 698,0;;
2017-12-19;50 868,5;;
2017-12-20;49 497,1;;
2017-12-21;48 396,8;;
2017-12-22;42 429,5;;
2017-12-23;29 064,4;;
2017-12-24;22 631,4;;
2017-12-25;31 597,9;;
2017-12-26;33 698,0;;
2017-12-27;39 698,0;;
2017-12-28;40 198,0;;
2017-12-29;43 898,0;;
2017-12-30;34 998,0;;
2017-12-31;23 156,1;;
2018-01-01;28 239,6;;
2018-01-02;40 554,2;;
2018-01-03;42 897,0;;
2018-01-04;40 996,7;;
2018-01-05;39 543,9;;
2018-01-06;25 598,0;;
2018-01-07;23 797,8;;
2018-01-08;46 898,0;;
2018-01-09;46 998,1;;
2018-01-10;48 946,2;;
2018-01-11;46 249,7;;
2018-01-12;46 444,0;;
2018-01-13;37 552,0;;
2018-01-14;30 097,8;;
2018-01-15;52 498,0;;
2018-01-16;51 098,0;;
2018-01-17;48 797,8;;
2018-01-18;47 798,1;;
2018-01-19;45 098,1;;
2018-01-20;36 497,8;;
2018-01-21;29 798,0;;
2018-01-22;50 733,8;;
2018-01-23;48 497,0;;
2018-01-24;47 396,7;;
2018-01-25;48 297,0;;
2018-01-26;47 797,0;;
2018-01-27;36 866,3;;
2018-01-28;25 527,7;;
2018-01-29;42 396,9;;
2018-01-30;43 496,8;;
2018-01-31;43 997,0;;
2018-02-01;44 271,4;;
2018-02-02;43 297,8;;
2018-02-03;34 298,0;;
2018-02-04;26 198,0;;
2018-02-05;46 298,2;;
2018-02-06;46 597,8;;
2018-02-07;46 598,0;;
2018-02-08;47 516,4;;
2018-02-09;46 496,7;;
2018-02-10;37 880,7;;
2018-02-11;26 198,0;;
2018-02-12;45 712,3;;
2018-02-13;48 897,0;;
2018-02-14;48 984,5;;
2018-02-15;46 809,2;;
2018-02-16;46 186,8;;
2018-02-17;39 597,8;;
2018-02-18;30 098,2;;
2018-02-19;47 498,0;;
2018-02-20;48 697,8;;
2018-02-21;49 298,0;;
2018-02-22;49 098,0;;
2018-02-23;48 200,8;;
2018-02-24;41 997,0;;
2018-02-25;40 798,0;;
2018-02-26;51 496,0;;
2018-02-27;49 996,0;;
2018-02-28;50 696,0;;
2018-03-01;49 895,6;;
2018-03-02;49 396,0;;
2018-03-03;39 001,1;;
2018-03-04;31 996,7;;
2018-03-05;49 897,0;;
2018-03-06;48 597,0;;
2018-03-07;44 297,0;;
2018-03-08;43 407,0;;
2018-03-09;42 198,0;;
2018-03-10;30 685,7;;
2018-03-11;23 897,0;;
2018-03-12;43 011,1;;
2018-03-13;42 882,6;;
2018-03-14;43 897,0;;
2018-03-15;42 997,0;;
2018-03-16;42 196,9;;
2018-03-17;37 416,5;;
2018-03-18;29 198,0;;
2018-03-19;50 797,8;;
2018-03-20;51 375,4;;
2018-03-21;49 420,6;;
2018-03-22;44 297,8;;
2018-03-23;42 098,0;;
2018-03-24;30 698,0;;
2018-03-25;22 270,3;;
2018-03-26;39 697,0;;
2018-03-27;38 226,5;;
2018-03-28;39 467,2;;
2018-03-29;38 597,0;;
2018-03-30;32 997,0;;
2018-03-31;27 730,8;;
2018-04-01;22 398,0;;
2018-04-02;31 497,9;;
2018-04-03;39 161,0;;
2018-04-04;39 897,0;;
2018-04-05;40 635,9;;
2018-04-06;39 257,8;;
2018-04-07;30 497,0;;
2018-04-08;23 839,1;;
2018-04-09;46 997,9;;
2018-04-10;43 554,0;;
2018-04-11;45 741,9;;
2018-04-12;47 151,8;;
2018-04-13;45 044,1;;
2018-04-14;33 398,0;;
2018-04-15;24 197,9;;
2018-04-16;44 847,7;;
2018-04-17;46 197,0;;
2018-04-18;46 497,0;;
2018-04-19;47 896,7;;
2018-04-20;47 597,0;;
2018-04-21;37 197,0;;
2018-04-22;27 096,9;;
2018-04-23;50 497,2;;
2018-04-24;48 355,3;;
2018-04-25;49 938,5;;
2018-04-26;44 596,8;;
2018-04-27;43 597,0;;
2018-04-28;36 397,0;;
2018-04-29;30 896,7;;
2018-04-30;49 332,4;;
2018-05-01;35 261,6;;
2018-05-02;50 897,0;;
2018-05-03;50 329,3;;
2018-05-04;46 464,4;;
2018-05-05;35 866,7;;
2018-05-06;29 527,3;;
2018-05-07;47 068,4;;
2018-05-08;46 725,3;;
2018-05-09;48 497,2;;
2018-05-10;39 396,7;;
2018-05-11;43 797,0;;
2018-05-12;35 797,0;;
2018-05-13;27 274,8;;
2018-05-14;46 418,9;;
2018-05-15;43 176,9;;
2018-05-16;45 017,1;;
2018-05-17;43 978,9;;
2018-05-18;44 897,8;;
2018-05-19;34 314,0;;
2018-05-20;26 982,0;;
2018-05-21;37 712,0;;
2018-05-22;47 896,7;;
2018-05-23;50 797,0;;
2018-05-24;50 697,0;;
2018-05-25;46 196,7;;
2018-05-26;37 905,8;;
2018-05-27;29 488,5;;
2018-05-28;53 197,0;;
2018-05-29;53 496,7;;
2018-05-30;50 097,0;;
2018-05-31;42 697,0;;
2018-06-01;48 197,0;;
2018-06-02;39 097,0;;
2018-06-03;30 396,7;;
2018-06-04;52 596,7;;
2018-06-05;52 497,3;;
2018-06-06;51 996,7;;
2018-06-07;50 597,0;;
2018-06-08;53 097,0;;
2018-06-09;39 796,7;;
2018-06-10;31 397,0;;
2018-06-11;55 289,9;;
2018-06-12;54 104,4;;
2018-06-13;48 996,7;;
2018-06-14;46 797,0;;
2018-06-15;46 697,0;;
2018-06-16;37 896,7;;
2018-06-17;33 297,0;;
2018-06-18;52 397,0;;
2018-06-19;52 381,3;;
2018-06-20;53 695,6;;
2018-06-21;54 813,8;;
2018-06-22;45 297,0;;
2018-06-23;35 497,0;;
2018-06-24;29 996,7;;
2018-06-25;45 197,0;;
2018-06-26;46 697,3;;
2018-06-27;45 796,7;;
2018-06-28;47 072,1;;
2018-06-29;48 021,9;;
2018-06-30;35 297,0;;
2018-07-01;26 296,8;;
2018-07-02;44 096,9;;
2018-07-03;45 497,0;;
2018-07-04;46 996,8;;
2018-07-05;48 396,9;;
2018-07-06;45 163,9;;
2018-07-07;35 730,1;;
2018-07-08;28 096,8;;
2018-07-09;47 297,2;;
2018-07-10;45 659,4;;
2018-07-11;42 834,6;;
2018-07-12;44 696,7;;
2018-07-13;44 997,0;;
2018-07-14;35 497,0;;
2018-07-15;29 596,8;;
2018-07-16;46 496,9;;
2018-07-17;45 497,0;;
2018-07-18;45 697,0;;
2018-07-19;46 796,8;;
2018-07-20;46 696,9;;
2018-07-21;35 897,0;;
2018-07-22;27 046,4;;
2018-07-23;45 596,9;;
2018-07-24;47 047,7;;
2018-07-25;47 397,0;;
2018-07-26;46 696,8;;
2018-07-27;47 096,8;;
2018-07-28;37 262,0;;
2018-07-29;30 197,0;;
2018-07-30;50 194,4;;
2018-07-31;49 699,2;;
2018-08-01;50 492,3;;
2018-08-02;50 301,7;;
2018-08-03;49 690,8;;
2018-08-04;39 103,3;;
2018-08-05;30 497,0;;
2018-08-06;49 887,3;;
2018-08-07;50 106,7;;
2018-08-08;51 496,7;;
2018-08-09;51 284,2;;
2018-08-10;47 909,8;;
2018-08-11;35 197,0;;
2018-08-12;28 896,7;;
2018-08-13;49 380,1;;
2018-08-14;46 296,0;;
2018-08-15;31 514,9;;
2018-08-16;46 577,1;;
2018-08-17;46 116,6;;
2018-08-18;36 797,0;;
2018-08-19;30 197,0;;
2018-08-20;49 997,0;;
2018-08-21;49 797,0;;
2018-08-22;49 696,9;;
2018-08-23;50 297,1;;
2018-08-24;47 897,0;;
2018-08-25;32 696,7;;
2018-08-26;26 027,1;;
2018-08-27;43 266,9;;
2018-08-28;45 496,7;;
2018-08-29;46 363,8;;
2018-08-30;46 230,2;;
2018-08-31;42 396,8;;
2018-09-01;32 196,9;;
2018-09-02;26 134,3;;
2018-09-03;45 659,7;;
2018-09-04;45 157,7;;
2018-09-05;46 836,0;;
2018-09-06;46 397,3;;
2018-09-07;44 497,0;;
2018-09-08;35 596,8;;
2018-09-09;27 196,9;;
2018-09-10;47 397,0;;
2018-09-11;48 197,0;;
2018-09-12;47 749,1;;
2018-09-13;48 444,6;;
2018-09-14;45 097,0;;
2018-09-15;34 197,0;;
2018-09-16;26 848,3;;
2018-09-17;47 145,3;;
2018-09-18;48 597,0;;
2018-09-19;47 397,0;;
2018-09-20;47 796,8;;
2018-09-21;48 097,0;;
2018-09-22;32 654,9;;
2018-09-23;28 639,2;;
2018-09-24;43 296,8;;
2018-09-25;41 497,0;;
2018-09-26;42 896,9;;
2018-09-27;44 996,8;;
2018-09-28;44 997,0;;
2018-09-29;33 861,9;;
2018-09-30;28 531,8;;
2018-10-01;42 497,0;;
2018-10-02;41 697,0;;
2018-10-03;42 665,9;;
2018-10-04;43 027,8;;
2018-10-05;42 168,0;;
2018-10-06;33 326,0;;
2018-10-07;26 670,0;;
2018-10-08;45 398,0;;
2018-10-09;45 922,9;;
2018-10-10;47 396,9;;
2018-10-11;46 896,8;;
2018-10-12;45 897,0;;
2018-10-13;35 097,0;;
2018-10-14;26 996,9;;
2018-10-15;840,7;;
2018-10-16;0,0;;
2018-10-17;0,0;;
2018-10-18;0,0;;
2018-10-19;0,0;;
2018-10-20;0,0;;
2018-10-21;0,0;;
2018-10-22;327 122,9;;
2018-10-23;44 598,2;;
2018-10-24;44 507,6;;
2018-10-25;43 896,7;;
2018-10-26;29 397,0;;
2018-10-27;32 190,6;;
2018-10-28;25 497,8;;
2018-10-29;45 502,3;;
2018-10-30;45 293,7;;
2018-10-31;43 797,8;;
2018-11-01;28 299,2;;
2018-11-02;40 296,8;;
2018-11-03;31 198,0;;
2018-11-04;24 397,8;;
2018-11-05;43 698,2;;
2018-11-06;44 797,8;;
2018-11-07;44 193,1;;
2018-11-08;44 302,9;;
2018-11-09;43 298,0;;
2018-11-10;35 190,1;;
2018-11-11;28 396,7;;
2018-11-12;45 097,0;;
2018-11-13;44 297,0;;
2018-11-14;44 997,0;;
2018-11-15;45 096,7;;
2018-11-16;44 482,9;;
2018-11-17;35 526,2;;
2018-11-18;31 298,0;;
2018-11-19;51 997,8;;
2018-11-20;51 098,0;;
2018-11-21;48 559,6;;
2018-11-22;49 636,4;;
2018-11-23;46 155,1;;
2018-11-24;34 740,7;;
2018-11-25;27 874,7;;
2018-11-26;47 421,3;;
2018-11-27;52 372,4;;
2018-11-28;49 497,3;;
2018-11-29;52 124,3;;
2018-11-30;53 269,7;;
2018-12-01;42 626,1;;
2018-12-02;32 067,6;;
2018-12-03;51 597,0;;
2018-12-04;43 897,0;;
2018-12-05;47 096,7;;
2018-12-06;50 197,0;;
2018-12-07;46 997,0;;
2018-12-08;27 433,3;;
2018-12-09;26 298,0;;
2018-12-10;46 659,3;;
2018-12-11;50 097,0;;
2018-12-12;52 797,0;;
2018-12-13;54 397,0;;
2018-12-14;52 839,7;;
2018-12-15;40 597,8;;
2018-12-16;8 087,6;;
2018-12-17;42 300,0;;
2018-12-18;0,0;;
2018-12-19;130 104,2;;
2018-12-20;53 749,1;;
2018-12-21;49 197,0;;
2018-12-22;31 147,7;;
2018-12-23;24 546,0;;
2018-12-24;30 997,0;;
2018-12-25;31 850,8;;
2018-12-26;30 843,0;;
2018-12-27;31 753,2;;
2018-12-28;31 597,8;;
2018-12-29;28 139,9;;
2018-12-30;25 956,1;;
2018-12-31;30 897,8;;
2019-01-01;28 375,6;;
2019-01-02;46 158,2;;
2019-01-03;49 597,0;;
2019-01-04;48 796,9;;
2019-01-05;37 896,8;;
2019-01-06;28 763,3;;
2019-01-07;54 230,7;;
2019-01-08;48 865,1;;
2019-01-09;50 228,6;;
2019-01-10;51 726,6;;
2019-01-11;51 967,4;;
2019-01-12;38 269,2;;
2019-01-13;30 324,5;;
2019-01-14;48 222,5;;
2019-01-15;51 046,8;;
2019-01-16;47 521,4;;
2019-01-17;46 219,7;;
2019-01-18;47 795,9;;
2019-01-19;41 355,0;;
2019-01-20;32 317,3;;
2019-01-21;51 896,9;;
2019-01-22;52 896,7;;
2019-01-23;52 597,0;;
2019-01-24;52 897,0;;
2019-01-25;50 796,7;;
2019-01-26;38 183,9;;
2019-01-27;28 797,8;;
2019-01-28;48 498,2;;
2019-01-29;46 608,1;;
2019-01-30;48 097,0;;
2019-01-31;50 296,7;;
2019-02-01;44 897,0;;
2019-02-02;29 791,0;;
2019-02-03;22 297,8;;
2019-02-04;44 805,8;;
2019-02-05;6 884,4;;
2019-02-06;0,0;;
2019-02-07;0,0;;
2019-02-08;0,0;;
2019-02-09;0,0;;
2019-02-10;0,0;;
2019-02-11;247 100,0;;
2019-02-12;74 287,0;;
2019-02-13;44 297,0;;
2019-02-14;42 796,7;;
2019-02-15;41 897,0;;
2019-02-16;32 905,4;;
2019-02-17;27 788,6;;
2019-02-18;43 907,3;;
2019-02-19;43 086,4;;
2019-02-20;41 684,4;;
2019-02-21;38 315,6;;
2019-02-22;42 607,9;;
2019-02-23;41 180,0;;
2019-02-24;30 613,6;;
2019-02-25;41 480,1;;
2019-02-26;41 397,0;;
2019-02-27;41 697,0;;
2019-02-28;41 896,7;;
2019-03-01;41 096,9;;
2019-03-02;33 097,0;;
2019-03-03;24 420,8;;
2019-03-04;42 397,8;;
2019-03-05;41 298,0;;
2019-03-06;41 071,1;;
2019-03-07;43 569,0;;
2019-03-08;41 725,0;;
2019-03-09;30 675,8;;
2019-03-10;23 918,2;;
2019-03-11;44 696,7;;
2019-03-12;44 530,0;;
2019-03-13;44 464,0;;
2019-03-14;42 596,8;;
2019-03-15;40 596,9;;
2019-03-16;30 934,1;;
2019-03-17;24 198,0;;
2019-03-18;43 597,9;;
2019-03-19;42 957,7;;
2019-03-20;43 338,2;;
2019-03-21;42 755,8;;
2019-03-22;41 740,0;;
2019-03-23;31 853,7;;
2019-03-24;24 042,3;;
2019-03-25;42 451,3;;
2019-03-26;42 697,0;;
2019-03-27;42 636,3;;
2019-03-28;41 531,9;;
2019-03-29;39 463,9;;
2019-03-30;31 198,2;;
2019-03-31;23 797,9;;
2019-04-01;40 998,2;;
2019-04-02;43 397,9;;
2019-04-03;43 025,6;;
2019-04-04;43 397,0;;
2019-04-05;9 819,7;;
2019-04-06;0,0;;
2019-04-07;0,0;;
2019-04-08;0,0;;
2019-04-09;0,0;;
2019-04-10;0,0;;
2019-04-11;0,0;;
2019-04-12;0,0;;
2019-04-13;0,0;;
2019-04-14;0,0;;
2019-04-15;0,0;;
2019-04-16;0,0;;
2019-04-17;0,0;;
2019-04-18;0,0;;
2019-04-19;0,0;;
2019-04-20;0,0;;
2019-04-21;0,0;;
2019-04-22;0,0;;
2019-04-23;0,0;;
2019-04-24;0,0;;
2019-04-25;0,0;;
2019-04-26;803 908,4;;
2019-04-27;30 098,0;;
2019-04-28;23 498,0;;
2019-04-29;12 895,6;;
2019-04-30;0,0;;
2019-05-01;0,0;;
2019-05-02;147 594,0;;
2019-05-03;41 197,0;;
2019-05-04;30 297,0;;
2019-05-05;27 097,0;;
2019-05-06;44 203,0;;
